시나리오,ID,성별,번호,대사,파일명,emotion
J28,4096,F1,8,"무슨 퍼프 하나가, 다른 쿠션, 하나 가격이야? 왤케 비싸?",J28_4096_F1_08,sadness
J28,4096,F2,9,"비싼 줄 몰랐으면 쓰지 말던가. 이래서 남의 물건, 함부로 쓰면 안되는거야.",J28_4096_F2_09,angry
J28,4097,F1,1,언니 언니.,J28_4097_F1_01,neutral
J28,4097,F2,1,왜?,J28_4097_F2_01,neutral
J28,4097,F1,2,진짜 대학 가면 잘생긴 오빠들 많아?,J28_4097_F1_02,neutral
J28,4097,F2,2,그건 다 너 하기 나름이야.,J28_4097_F2_02,neutral
J28,4097,F1,3,그게 무슨 말이야?,J28_4097_F1_03,neutral
J28,4097,F2,3,"잘생긴 사람이, 고등학교 때보다는 많은데, 그렇다고, 그 잘생긴 사람들이, 니 친구가 된다거나, 썸남이 되는 건 아니야.",J28_4097_F2_03,sadness
J28,4097,F1,4,아 그런건 바라지도 않아. 그냥 눈 호강 하고 싶은거지. 지금 우리 학교에는 잘생긴 애들이 너무 없어.,J28_4097_F1_04,sadness
J28,4097,F2,4,그런데 동생아. 너 A여대 지원한다고 하지 않았었나? 거기에 가고 싶은 과도 있다며.,J28_4097_F2_04,neutral
J28,4097,F1,5,"거기도 쓸 건데, 수시-정시 합하면, 대학 하나만 쓰는 거 아니잖아. 그냥 궁금해서.",J28_4097_F1_05,neutral
J28,4097,F2,5,"갑자기 그런걸 물어보는, 너의 저의가 궁금하구나. 너처럼 공부밖에 몰랐던 애가.",J28_4097_F2_05,sadness
J28,4097,F1,6,"요즘 그 아이돌 뽑는, 오디션 프로 보는데, 잘생긴 게, 좋긴 좋더라. 대학가면 그런 사람들 있나 궁금해서.",J28_4097_F1_06,neutral
J28,4097,F2,6,"그런 사람은 없어. 그런 사람은 거기 나온 101명이, 우리나라 인구 전부야.",J28_4097_F2_06,neutral
J28,4097,F1,7,아 정말?,J28_4097_F1_07,surprise
J28,4097,F2,7,그러니까 걔네가 그 오디션에 나갈 수 있었겠지.,J28_4097_F2_07,neutral
J28,4098,F2,1,야 괜찮냐?,J28_4098_F2_01,fear
J28,4098,F1,1,괜찮아.,J28_4098_F1_01,neutral
J28,4098,F2,2,진짜 괜찮은 거 맞지? 무슨 일 있으면 얘기해.,J28_4098_F2_02,fear
J28,4098,F1,2,"엄마가, 언니, 고 3때랑 재수할 때도, 지금 나한테 하는 것처럼 그랬어?",J28_4098_F1_02,angry
J28,4098,F2,3,엄마 원래 그런 거 알잖아.,J28_4098_F2_03,neutral
J28,4098,F1,3,"언니, 그래서 독립 한거야?",J28_4098_F1_03,neutral
J28,4098,F2,4,"원래 엄마랑 나랑, 어렸을 때부터, 잘 안 맞았잖아. 나는 중학교 고등학교 내내, 엄마랑 싸웠고. 그래도 너는 엄마랑, 잘 지내는 줄 알았는데, 아니었나보네.",J28_4098_F2_04,sadness
J28,4098,F1,4,"아무래도 언니, 중고등학교 때보다는, 낫긴 한데, 엄마, 진짜 사람 숨 막히게 한다. 그놈의 대학이 뭐라고, 사람, 피를 말리냐.",J28_4098_F1_04,angry
J28,4098,F2,5,그 마음 알지. 너 탓 아니야.,J28_4098_F2_05,neutral
J28,4098,F1,5,"아니, 대학 중요한 거 나도 아는데. 진짜 엄마는, 나를 사람으로 보는 게 아니라 본인 자랑거리로 생각하는 것 같아.",J28_4098_F1_05,sadness
J28,4098,F2,6,조금만 참아. 그래도 대학 가긴 갈 거잖아. 딱 수능 끝나면 우리 집으로 들어와.,J28_4098_F2_06,neutral
J28,4098,F1,6,"언니가 예전에 집 나가고, 맨날 언니 집을, 우리 집이라고 하고, 지금 여기를 엄마아빠 집이라고 할 때, 솔직히 이해 안 갔는데 요즘은 이해가 가.",J28_4098_F1_06,sadness
J28,4098,F2,7,필요한 거 있으면 얘기해. 내가 도울 수 있을만큼 도와줄게.,J28_4098_F2_07,neutral
J28,4098,F1,7,고마워 언니.,J28_4098_F1_07,neutral
J28,4098,F2,8,"뭐가 고마워. 일단 너는, 너 멘탈 챙겨. 그게 제일 중요해.",J28_4098_F2_08,neutral
J28,4099,F1,1,너 솔직히 말해봐.,J28_4099_F1_01,neutral
J28,4099,F2,1,뭐를?,J28_4099_F2_01,neutral
J28,4099,F1,2,"너 저번에 말레이시아 여행 간 거, 남자친구랑 간 거 맞지?",J28_4099_F1_02,angry
J28,4099,F2,2,어….,J28_4099_F2_02,sadness
J28,4099,F1,3,엄마 아빠도 아냐?,J28_4099_F1_03,neutral
J28,4099,F2,3,알지.,J28_4099_F2_03,neutral
J28,4099,F1,4,진짜? 진짜로 엄마 아빠도 알아? 아는데 아무 말도 안 했다고?,J28_4099_F1_04,surprise
J28,4099,F2,4,모르지.,J28_4099_F2_04,neutral
J28,4099,F1,5,"그치? 내가 그럴 줄 알았어. 승지언니랑, 간다고 할 때 부터, 구란줄 알았어.",J28_4099_F1_05,sadness
J28,4099,F2,5,니가 그게 진짠지 거짓말인지 어떻게 알아?,J28_4099_F2_05,angry
J28,4099,F1,6,"언니 여행 갔을 때, 승윤이 만나러, 그 집 갔는데 승지 언니, 집에 있었거든.",J28_4099_F1_06,sadness
J28,4099,F2,6,아이. 거기서 딱 걸리냐. 니가 그 집에 갈 줄은 몰랐네. 아 그것만 아니었으면 완벽 했는데.,J28_4099_F2_06,angry
J28,4099,F1,7,걱정하지마. 엄마아빠한테 말 안할게.,J28_4099_F1_07,neutral
J28,4099,F2,7,올? 진짜? 그럼 얘기 왜 꺼낸건데?,J28_4099_F2_07,surprise
J28,4099,F1,8,언니 남친이랑 갔으면 그럼.  했어?,J28_4099_F1_08,neutral
J28,4099,F2,8,뭐를?,J28_4099_F2_08,neutral
J28,4100,F1,1,했냐고 그거 있잖아 그거. 남자랑 여자랑.,J28_4100_F1_01,neutral
J28,4100,F2,1,그거?,J28_4100_F2_01,neutral
J28,4100,F1,2,아 섹스 했냐고.,J28_4100_F1_02,neutral
J28,4100,F2,2,"아 난 또 뭐라고. 당연히 했지. 그리고, 한국에 있을 때도 다 해요.",J28_4100_F2_02,neutral
J28,4100,F1,3,어떻게? 언니 외박 못하잖아. 통금 완전 빡쎄잖아!,J28_4100_F1_03,angry
J28,4100,F2,3,"역사는 밤에만 쓰이는 게 아니란다, 동생아. 그리고 그건, 밥을 먹는 것하고 잠을 자는 것하고 똑같애. 식욕. 수면욕. 성욕. 왜 3대 욕구겠냐? 아주 자연스러운 일이야.",J28_4100_F2_03,angry
J28,4100,F1,4,하면 어때? 좋아?,J28_4100_F1_04,neutral
J28,4100,F2,4,"뭐 좋을 때도 있고, 그냥 그럴 때도 있고, 안 좋을 때도 있고?",J28_4100_F2_04,angry
J28,4100,F1,5,처음에 할 때 어때? 아파?,J28_4100_F1_05,neutral
J28,4100,F2,5,나는 그렇게 아프진 않았던 것 같은데? 근데 왤케 관심을 가져? 누구 생겼어?,J28_4100_F2_05,angry
J28,4100,F1,6,"아니, 그런건 아니고. 그냥 궁금하잖아. 언니도 그런거, 하고 사나 싶고. 어떤 느낌인지 궁금하기도 하고.",J28_4100_F1_06,neutral
J28,4100,F2,6,혹시 누구 생긴거면은 피임은 꼭 해라. 콘돔 사기 민망하면 얘기해. 내가 사다줄게.,J28_4100_F2_06,neutral
J28,4100,F1,7,그런 거 아니야. 뭐 없어. 그리고 할 곳도 없고.,J28_4100_F1_07,sadness
J28,4100,F2,7,"그치. 아무래도 청소년이 마음 놓고 청결하게 할 곳이 없지. 너 그래도 혹시 무슨 일 있으면 나한테 얘기해야 된다? 절대, 절대, 피임은 해야돼! 노콘노섹! 알지?",J28_4100_F2_07,neutral
J28,4101,F1,1,남자친구는 잘 만나고 있고?,J28_4101_F1_01,neutral
J28,4101,F2,1,아니. 조만간 헤어지려고.,J28_4101_F2_01,sadness
J28,4101,F1,2,"왜? 잘 만나는 거 아니었어? 생긴 것도 멀쩡하고, 사생활도 클린하고, 착하고, 학벌도 좋다며!",J28_4101_F1_02,neutral
J28,4101,F2,2,그렇긴 한데. 좋은 사람인 것도 맞고. 근데 너무 노잼이야.,J28_4101_F2_02,disgust
J28,4101,F1,3,노잼이야? 처음에는 괜찮다며.,J28_4101_F1_03,neutral
J28,4101,F2,3,"괜찮은 줄 알았는데, 재미가 없어. 유도리도 없고. 대화도 잘 안 통하고. 공대생이어서 그런가?",J28_4101_F2_03,sadness
J28,4101,F1,4,공대생들이 그래?,J28_4101_F1_04,neutral
J28,4101,F2,4,"몰라. 일반화일 수도 있는데, 내 주변에 공대생 만나는 애들은 다 재미 없어 하던데? 애들이 놀 줄 도 모르고. 꽉 막혀 있고. 아 그리고 세상 물정을 몰라. 공부만 해서 그런지 마마보이도 많고.",J28_4101_F2_04,sadness
J28,4101,F1,5,마마보이가 많아? 왜?,J28_4101_F1_05,neutral
J28,4101,F2,5,"걔네 엄마들이 아들 공대 보내려고 얼마나 열심히 노력을 하셨겠니. 완전 꽉 잡고 있잖아. 대학생인데도 엄마가 성적 관여하고 연애 관여하고, 너무 싫어.",J28_4101_F2_05,neutral
J28,4101,F1,6,언니 남자친구도 그래?,J28_4101_F1_06,neutral
J28,4101,F2,6,데이트 할 때 엄마한테 전화 와서 여자친구랑 데이트 중이라고 얘기하잖아? 그러면은 집에 일찍 들어가라고 하신다니까? 나이가 몇 갠데. 근데 또 그러면은 엄마가 시키는 대로 해요.,J28_4101_F2_06,sadness
J28,4101,F1,7,으 극혐. 나이 먹고 부모님한테 휘둘리는 거 제일 싫어.,J28_4101_F1_07,disgust
J28,4101,F2,7,그 와중에 재미도 없는 게 문제지.,J28_4101_F2_07,neutral
J28,4102,F1,1,그래서 헤어질거야?,J28_4102_F1_01,sadness
J28,4102,F2,1,헤어지려고. 이번 주에 얘기 할거야.,J28_4102_F2_01,sadness
J28,4102,F1,2,근데 언니 남자친구 진짜 불쌍하다.,J28_4102_F1_02,sadness
J28,4102,F2,2,왜?,J28_4102_F2_02,neutral
J28,4102,F1,3,"지금 언니가 입고 있는 옷, 언니 블루투스 이어폰, 심지어 언니 노트북도 남자친구가 사준 거 아니야?",J28_4102_F1_03,neutral
J28,4102,F2,3,내가 사달라고 한 거 아니다? 자기가 좋아서 사준건데. 그리고 까짓거 헤어질 때 다 돌려주지 뭐. 내가 뭐 받으려고 사귄 것도 아닌데.,J28_4102_F2_03,sadness
J28,4102,F1,4,아 노트북은 안 돌려주면 안돼? 나 그걸로 요새 인강 듣는데?,J28_4102_F1_04,sadness
J28,4102,F2,4,"집 컴퓨터로 들어! 노트북이 제일 비싼건데, 노트북을 돌려줘야지.",J28_4102_F2_04,neutral
J28,4102,F1,5,아씨. 들고 다니면서 인강 듣기 좋았는데.,J28_4102_F1_05,sadness
J28,4102,F2,5,뭐야. 너 내 노트북 들고 다녔었어?,J28_4102_F2_05,neutral
J28,4102,F1,6,아니~ 언니가 별로 안 쓰는 것 같길래 내가 썼지. 지금도 봐봐! 내가 갖고 다녔는지도 몰랐잖아!,J28_4102_F1_06,angry
J28,4102,F2,6,그렇긴 한데.  어이없다 너. 그걸 무슨 생각으로 들고 다녔냐.,J28_4102_F2_06,neutral
J28,4102,F1,7,여튼 노트북은 안 돌려주면 안돼? 아니면 나 수능 끝나고 헤어지던가. 그 때 노트북 돌려주게.,J28_4102_F1_07,sadness
J28,4102,F2,7,말이 되는 소리를 해라. 말이 되는 소리를.,J28_4102_F2_07,angry
J28,4103,F1,1,쌤. 썜은 무슨 과라고 했죠?,J28_4103_F1_01,angry
J28,4103,F2,1,나 문창과.,J28_4103_F2_01,neutral
J28,4103,F1,2,"쌤은 문창과인데, 어쩌다가 영어를 가르치게 됐어요?",J28_4103_F1_02,neutral
J28,4103,F2,2,영어를 잘 했으니까?,J28_4103_F2_02,neutral
J28,4103,F1,3,"그리고 쌤은 자사고 나왔는데, 어쩌다가 문창과를 가게 됐어요?",J28_4103_F1_03,neutral
J28,4103,F2,3,문창과 가고 싶어서? 원래 글 쓰고 싶어 했어.,J28_4103_F2_03,neutral
J28,4103,F1,4,성적 아깝지 않아요? 원래 공부 엄청 잘했다면서요. 스카이 가도 될만큼.,J28_4103_F1_04,sadness
J28,4103,F2,4,"그거랑 무슨 상관이야. 내가 가고 싶은 과 가서 내가 하고 싶은 공부 하는 게 중요한거지. 갑자기, 근데 그런 건 왜 물어봐?",J28_4103_F2_04,angry
J28,4103,F1,5,쌤 저 정경 쓰기 싫어요.,J28_4103_F1_05,angry
J28,4103,F2,5,그럼 어디 쓰고 싶은데?,J28_4103_F2_05,neutral
J28,4103,F1,6,저 연극영화과 쓰고 싶어요.,J28_4103_F1_06,neutral
J28,4103,F2,6,연극 연출하고 싶어서? 아니면 연기?,J28_4103_F2_06,angry
J28,4103,F1,7,"연기 배우고 싶어서요. 원래 예전부터 연기 공부하고 싶었는데, 엄마가 난리칠 것 같아서 말도 못 꺼냈거든요.",J28_4103_F1_07,sadness
J28,4103,F2,7,어머니 성격에 난리 나시긴 하겠다. 어떡하려고?,J28_4103_F2_07,fear
J28,4104,F1,1,"솔직히 무서워서, 수시 다 연극영화과로, 쓰진 못하겠고 원래 지원하려고 했던 정경으로 4군데정도 지원하고, 두 군데는 연영과로 지원 하려구요.",J28_4104_F1_01,sadness
J28,4104,F2,1,어디 생각해놓은 학교 있어?,J28_4104_F2_01,neutral
J28,4104,F1,2,"쌤네 학교하고, 다른 예대 하나하구요.",J28_4104_F1_02,neutral
J28,4104,F2,2,부모님한테 말씀 드릴거지?,J28_4104_F2_02,sadness
J28,4104,F1,3,"부모님이 수시비용 내주시니까, 말씀 드리긴 해야될 것 같은데, 솔직히 어떻게 말씀 드려야할지를 모르겠어요. 쌤은, 어떻게 부모님한테 말씀 드렸어요?",J28_4104_F1_03,sadness
J28,4104,F2,3,"나? 나는 부모님이 애초에 크게 반대하시지를 않았어서. 그냥 나 하고 싶은 거, 하라고 하셨어.",J28_4104_F2_03,sadness
J28,4104,F1,4,"우와..대박 부러워요. 저는 지금 연영 쓴다고 하면 성적이 아깝네-부터 시작해서, 니가 연기자로 성공할 수 있을 것 같냐-까지 잔소리 3일동안 듣고, 지원은 꿈도 못 꿀 것 같은데.",J28_4104_F1_04,sadness
J28,4104,F2,4,"그래도 문창과인 나를, 과외 쌤으로 고용하실 정도면은, 그렇게 꽉 막히신 분들은 아닌 것 같은데.",J28_4104_F2_04,sadness
J28,4104,F1,5,쌤은 영어 성적 엄청 좋잖아요.,J28_4104_F1_05,neutral
J28,4104,F2,5,"보수적인 부모님들은 어학성적 아무리 좋아도, 나 같은 예대생은, 영어 과외로는, 못 받아 준다고 하시더라고.",J28_4104_F2_05,sadness
J28,4104,F1,6,헐 진짜요? 대박. 세상이 어느 때인데. 21세기에 그런 말을.,J28_4104_F1_06,surprise
J28,4104,F2,6,그러니깐 말이야. 부모님께 어떻게 말씀 드리면 좋을지 같이 고민해보자. 나한테 먼저 말하길 잘했다 하민아.,J28_4104_F2_06,sadness
J28,4105,F1,1,언니 잘 지냈어?,J28_4105_F1_01,neutral
J28,4105,F2,1,잘 지냈지. 너는 유도 잘 하고 있어?,J28_4105_F2_01,sadness
J28,4105,F1,2,"잘 하고 있지. 계속 훈련 받고, 대회도 나가고 그러고 있어.",J28_4105_F1_02,sadness
J28,4105,F2,2,저번에 청소년 아시아 게임 우승했다며! 작은아빠가 사진 보내주셔서 봤어. 축하해. 너 진짜 멋지다.,J28_4105_F2_02,happiness
J28,4105,F1,3,"아니, 뭐 그런 걸 가지고. 그냥 연습 하는 거지.",J28_4105_F1_03,neutral
J28,4105,F2,3,저번에 다리 수술한거 잘 회복했어?,J28_4105_F2_03,sadness
J28,4105,F1,4,"응. 회복 잘 했어. 그래서, 계속 대회도 나가고 하는거지. 양쪽 다리 다 수술해서 좀 걱정 했는데, 그래도 수술 잘 되고, 재활치료도 잘 받았더니 많이 좋아졌어.",J28_4105_F1_04,sadness
J28,4105,F2,4,와 진짜 다행이다. 진짜 짱이다.,J28_4105_F2_04,happiness
J28,4105,F1,5,언니는 잘 지내?,J28_4105_F1_05,neutral
J28,4105,F2,5,"나야 뭐 그냥 대학생이지. 친구들 다 졸업했는데, 나는 너무 오래 놀았나봐. 얼른 졸업하고 취직해야 하는데. 그냥 집에서 완전 식충이지 뭐.",J28_4105_F2_05,sadness
J28,4105,F1,6,에이 그런 말이 어딨어. 어렸을 때부터 내가 언니 얼마나 멋있게 생각했는데.,J28_4105_F1_06,angry
J28,4105,F2,6,정말?,J28_4105_F2_06,neutral
J28,4105,F1,7,"진짜로. 언니는, 얼굴도 예쁘고, 공부도 잘하고, 성격도 쿨하고, 멋지잖아.",J28_4105_F1_07,neutral
J28,4105,F2,7,으아…하지마. 너무 부끄럽다.,J28_4105_F2_07,sadness
J28,4106,F2,1,혜진아. 자.,J28_4106_F2_01,neutral
J28,4106,F1,1,이게 뭐야?,J28_4106_F1_01,neutral
J28,4106,F2,2,나 취직했잖냐.,J28_4106_F2_02,neutral
J28,4106,F1,2,"헐 뭐야. 됐어. 언니가 무슨 취직이야. 그냥 알바하고 있잖아. 최저시급 얼마 되지도 않는데, 뭐 이런 걸 줘. 됐어 됐어.",J28_4106_F1_02,angry
J28,4106,F2,3,"아 그래도 내가 언니가 돼서, 동생한테 이 정도는 해줘야지.",J28_4106_F2_03,neutral
J28,4106,F1,3,무슨 말이야. 안 그래도 돼. 부모님 용돈 드려. 나 진짜 괜찮아.,J28_4106_F1_03,sadness
J28,4106,F2,4,"어허. 어른이 용돈 주면, 그냥 네~ 하고 받는거야.",J28_4106_F2_04,neutral
J28,4106,F1,4,"무슨 어른이야. 나랑 세살 차이밖에 안 나잖아. 옷 사 입고, 술 마시고 그래.",J28_4106_F1_04,angry
J28,4106,F2,5,그냥 받아. 얼마 안돼.,J28_4106_F2_05,sadness
J28,4106,F1,5,왜 얼만데?  아 뭐야~~~~,J28_4106_F1_05,neutral
J28,4106,F2,6,속았지?,J28_4106_F2_06,neutral
J28,4106,F1,6,아 진짜 장난하냐? 난 또 진짠 줄.,J28_4106_F1_06,disgust
J28,4106,F2,7,까까 사드세요~,J28_4106_F2_07,neutral
J28,4106,F1,7,아 됐어 안 받아. 천원이 뭐냐 천원이. 나는 오 만원은 들어있는 줄!,J28_4106_F1_07,angry
J28,4106,F2,8,최저시급이 얼만데. 내가 너한테 오만원을 어떻게 주냐.,J28_4106_F2_08,sadness
J28,4107,F1,1,아 나가기 싫다. 조금 자고 싶은데.,J28_4107_F1_01,sadness
J28,4107,F2,1,좀 자고 있어. 내가 먼저 나가서 일 하고 있을게.,J28_4107_F2_01,neutral
J28,4107,F1,2,아니야. 내 몫은 해야지. 아 근데 진짜 가기 싫네.,J28_4107_F1_02,angry
J28,4107,F2,2,좀 쉬고 있어. 아까 전은 다 해놔서 많이 할 거 없어. 이제 그냥 상 닦고 그런 것만 하면 돼.,J28_4107_F2_02,sadness
J28,4107,F1,3,아니야. 다들 일하는데 나만 이러고 있을 수는 없지.,J28_4107_F1_03,sadness
J28,4107,F2,3,"뭘 다들 일을 해. 남자들은 지금, 다 놀고 있는데.",J28_4107_F2_03,neutral
J28,4107,F1,4,그건 그렇지. 근데 그냥 원래 할머니랑 이모들이랑 우리가 다 했잖아.,J28_4107_F1_04,neutral
J28,4107,F2,4,원래가 어딨어? 그렇게 치면 원래 제사는 남자들이 지내는 거라 했어. 요리부터 차림까지 전부 다.,J28_4107_F2_04,neutral
J28,4107,F1,5,정말로?,J28_4107_F1_05,neutral
J28,4107,F2,5,"응 한국사 시간에 나와. 그리고 지금도 제대로 된 종가집에서는 남자들이, 준비부터 뒷정리까지 다 해.",J28_4107_F2_05,neutral
J28,4107,F1,6,우리 집도 그렇게 했으면 좋겠다.,J28_4107_F1_06,sadness
J28,4107,F2,6,그러니까 말이야. 좀 쉬어 수빈아. 내가 하고 있을게. 너 공부하느라 피곤하잖아.,J28_4107_F2_06,sadness
J28,4107,F1,7,"나만 피곤한가 뭐. 언니도 피곤하고, 이모도 피곤하고 그렇지.",J28_4107_F1_07,sadness
J28,4107,F2,7,그래도. 괜찮아. 할 거 별로 없어서.,J28_4107_F2_07,neutral
J28,4108,F1,1,쌤 잘 지내셨죠?,J28_4108_F1_01,neutral
J28,4108,F2,1,"나는 잘 지냈지. 그냥 학교 다니고, 시험 준비도 하고 그러고 있어. 애들 다 잘 지내고 있지?",J28_4108_F2_01,sadness
J28,4108,F1,2,애들 다 잘 지내고 있죠. 지금 6월 모의고사 때문에 완전 난리에요. 이번에 갑자기 국어 유형 다 바뀌어 가지고 완전 멘붕. 01년생이 완전 마루타라니까요?,J28_4108_F1_02,disgust
J28,4108,F2,2,우리 때도 그렇게 얘기했었는데. 우리가 마루타라고. 그나저나 정신 하나도 없겠다. 이번에 국어 보니까 비문학 지문 많이 바뀌었던데.,J28_4108_F2_02,neutral
J28,4108,F1,3,"그러니까요. 참고서에 나오는 내용 다 안 나오고 갑자기 다 새로운 유형. 질문도, 원래 지문 당 6문제였는데, 갑자기 4문제 되고, 문항 수는 똑같고. 시간 완전 모자랐어요.",J28_4108_F1_03,sadness
J28,4108,F2,3,많이 당황스러웠겠다.,J28_4108_F2_03,neutral
J28,4108,F1,4,"이제 대비해야죠. 근데 또 내년에는, 어떻게 낼지 모르겠으니까 그게 걱정이에요. 고3 때 또 유형 바뀌면 안될텐데.",J28_4108_F1_04,sadness
J28,4108,F2,4,그래서 이모저모 다 대비를 잘 해 놔야지. 시간도 잘 재가면서 문제 보고.,J28_4108_F2_04,angry
J28,4108,F1,5,"완전 멘붕이에요 쌤. 그리고 애들이, 다 쌤 보고싶다고 완전 난리에요. 학교 한 번 놀러오시면 안돼요?",J28_4108_F1_05,angry
J28,4108,F2,5,나도 시험 끝나고 한 번 갈게. 아이스크림 사가지고 갈게.,J28_4108_F2_05,neutral
J28,4108,F1,6,"헐 앗싸! 진짜죠? 쌤 오신다고, 애들한테 얘기 해놔야겠어요. 시험 언제 끝나세요?",J28_4108_F1_06,surprise
J28,4108,F2,6,아마 9월중순쯤? 9월 말 쯤해서 한 번 갈게.,J28_4108_F2_06,sadness
J28,4108,F1,7,애들이 완전 좋아할 것 같아요.,J28_4108_F1_07,neutral
J28,4108,F2,7,나도 애들 진짜 보고싶다. 첫 교생 때 만나서 그런지 다들 너무 보고싶네.,J28_4108_F2_07,sadness
J28,4109,F1,1,엄마가 등록금 갚으래.,J28_4109_F1_01,neutral
J28,4109,F2,1,뭐라고? 갑자기?,J28_4109_F2_01,surprise
J28,4109,F1,2,"올해 안에, 이번학기 등록금 갚으라는데?",J28_4109_F1_02,neutral
J28,4109,F2,2,나한테 그런 얘기 안 하셨는데?,J28_4109_F2_02,neutral
J28,4109,F1,3,"언니 만나기 싫다고, 꼴도 보기 싫다고, 지금 나 보낸거잖아.",J28_4109_F1_03,angry
